"TestIndex","TestId","ManifoldId","Run","Pass","Symbol","MarketGroup","Segment","FromDate","ToDate","SetFile","Report","ExpectedReport","IsUS100"
"193","0193_RUN2_Pass4233_XAGUSD_OOS","RUN2_Pass4233","RUN2","4233","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml.htm","False"
"194","0194_RUN2_Pass4233_US500_IS","RUN2_Pass4233","RUN2","4233","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass4233_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass4233_IS_20050101_20120101.xml.htm","False"
"195","0195_RUN2_Pass4233_US500_VAL","RUN2_Pass4233","RUN2","4233","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml.htm","False"
"196","0196_RUN2_Pass4233_US500_OOS","RUN2_Pass4233","RUN2","4233","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml.htm","False"
"197","0197_RUN2_Pass4233_US30_IS","RUN2_Pass4233","RUN2","4233","US30","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass4233_IS_20050101_20120101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass4233_IS_20050101_20120101.xml.htm","False"
"198","0198_RUN2_Pass4233_US30_VAL","RUN2_Pass4233","RUN2","4233","US30","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml.htm","False"
"199","0199_RUN2_Pass4233_US30_OOS","RUN2_Pass4233","RUN2","4233","US30","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml.htm","False"
"200","0200_RUN2_Pass4233_US100_VAL","RUN2_Pass4233","RUN2","4233","US100","Indices","VAL","2014.09.15","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass4233_VAL_20140915_20180101.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass4233_VAL_20140915_20180101.xml.htm","True"
"201","0201_RUN2_Pass4233_US100_OOS","RUN2_Pass4233","RUN2","4233","US100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml.htm","True"
"202","0202_RUN2_Pass4233_UK100_IS","RUN2_Pass4233","RUN2","4233","UK100","Indices","IS","2008.06.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass4233_IS_20080601_20120101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass4233_IS_20080601_20120101.xml.htm","False"
"203","0203_RUN2_Pass4233_UK100_VAL","RUN2_Pass4233","RUN2","4233","UK100","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml.htm","False"
"204","0204_RUN2_Pass4233_UK100_OOS","RUN2_Pass4233","RUN2","4233","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml.htm","False"
"205","0205_RUN2_Pass4233_USOIL_IS","RUN2_Pass4233","RUN2","4233","USOIL","Energy","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass4233_IS_20050101_20120101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass4233_IS_20050101_20120101.xml.htm","False"
"206","0206_RUN2_Pass4233_USOIL_VAL","RUN2_Pass4233","RUN2","4233","USOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml.htm","False"
"207","0207_RUN2_Pass4233_USOIL_OOS","RUN2_Pass4233","RUN2","4233","USOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml.htm","False"
"208","0208_RUN2_Pass4233_UKOIL_IS","RUN2_Pass4233","RUN2","4233","UKOIL","Energy","IS","2005.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass4233_IS_20050401_20120101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass4233_IS_20050401_20120101.xml.htm","False"
"209","0209_RUN2_Pass4233_UKOIL_VAL","RUN2_Pass4233","RUN2","4233","UKOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass4233_VAL_20120101_20180101.xml.htm","False"
"210","0210_RUN2_Pass4233_UKOIL_OOS","RUN2_Pass4233","RUN2","4233","UKOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN2_Pass4233.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN2_Pass4233_OOS_20180101_20260531.xml.htm","False"
"211","0211_RUN1_Pass2794_EURUSD_IS","RUN1_Pass2794","RUN1","2794","EURUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml.htm","False"
"212","0212_RUN1_Pass2794_EURUSD_VAL","RUN1_Pass2794","RUN1","2794","EURUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"213","0213_RUN1_Pass2794_EURUSD_OOS","RUN1_Pass2794","RUN1","2794","EURUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"214","0214_RUN1_Pass2794_GBPUSD_IS","RUN1_Pass2794","RUN1","2794","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml.htm","False"
"215","0215_RUN1_Pass2794_GBPUSD_VAL","RUN1_Pass2794","RUN1","2794","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"216","0216_RUN1_Pass2794_GBPUSD_OOS","RUN1_Pass2794","RUN1","2794","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"217","0217_RUN1_Pass2794_USDJPY_IS","RUN1_Pass2794","RUN1","2794","USDJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml.htm","False"
"218","0218_RUN1_Pass2794_USDJPY_VAL","RUN1_Pass2794","RUN1","2794","USDJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"219","0219_RUN1_Pass2794_USDJPY_OOS","RUN1_Pass2794","RUN1","2794","USDJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"220","0220_RUN1_Pass2794_EURJPY_IS","RUN1_Pass2794","RUN1","2794","EURJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2794_IS_20000101_20120101.xml.htm","False"
"221","0221_RUN1_Pass2794_EURJPY_VAL","RUN1_Pass2794","RUN1","2794","EURJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"222","0222_RUN1_Pass2794_EURJPY_OOS","RUN1_Pass2794","RUN1","2794","EURJPY","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\EURJPY_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"223","0223_RUN1_Pass2794_XAUUSD_IS","RUN1_Pass2794","RUN1","2794","XAUUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2794_IS_20060401_20120101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2794_IS_20060401_20120101.xml.htm","False"
"224","0224_RUN1_Pass2794_XAUUSD_VAL","RUN1_Pass2794","RUN1","2794","XAUUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"225","0225_RUN1_Pass2794_XAUUSD_OOS","RUN1_Pass2794","RUN1","2794","XAUUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\XAUUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"226","0226_RUN1_Pass2794_XAGUSD_IS","RUN1_Pass2794","RUN1","2794","XAGUSD","Metals","IS","2006.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2794_IS_20060401_20120101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2794_IS_20060401_20120101.xml.htm","False"
"227","0227_RUN1_Pass2794_XAGUSD_VAL","RUN1_Pass2794","RUN1","2794","XAGUSD","Metals","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"228","0228_RUN1_Pass2794_XAGUSD_OOS","RUN1_Pass2794","RUN1","2794","XAGUSD","Metals","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\XAGUSD_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"229","0229_RUN1_Pass2794_US500_IS","RUN1_Pass2794","RUN1","2794","US500","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2794_IS_20050101_20120101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2794_IS_20050101_20120101.xml.htm","False"
"230","0230_RUN1_Pass2794_US500_VAL","RUN1_Pass2794","RUN1","2794","US500","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"231","0231_RUN1_Pass2794_US500_OOS","RUN1_Pass2794","RUN1","2794","US500","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\US500_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"232","0232_RUN1_Pass2794_US30_IS","RUN1_Pass2794","RUN1","2794","US30","Indices","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2794_IS_20050101_20120101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2794_IS_20050101_20120101.xml.htm","False"
"233","0233_RUN1_Pass2794_US30_VAL","RUN1_Pass2794","RUN1","2794","US30","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"234","0234_RUN1_Pass2794_US30_OOS","RUN1_Pass2794","RUN1","2794","US30","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\US30_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"235","0235_RUN1_Pass2794_US100_VAL","RUN1_Pass2794","RUN1","2794","US100","Indices","VAL","2014.09.15","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2794_VAL_20140915_20180101.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2794_VAL_20140915_20180101.xml.htm","True"
"236","0236_RUN1_Pass2794_US100_OOS","RUN1_Pass2794","RUN1","2794","US100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\US100_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","True"
"237","0237_RUN1_Pass2794_UK100_IS","RUN1_Pass2794","RUN1","2794","UK100","Indices","IS","2008.06.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2794_IS_20080601_20120101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2794_IS_20080601_20120101.xml.htm","False"
"238","0238_RUN1_Pass2794_UK100_VAL","RUN1_Pass2794","RUN1","2794","UK100","Indices","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"239","0239_RUN1_Pass2794_UK100_OOS","RUN1_Pass2794","RUN1","2794","UK100","Indices","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\UK100_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"240","0240_RUN1_Pass2794_USOIL_IS","RUN1_Pass2794","RUN1","2794","USOIL","Energy","IS","2005.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass2794_IS_20050101_20120101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass2794_IS_20050101_20120101.xml.htm","False"
"241","0241_RUN1_Pass2794_USOIL_VAL","RUN1_Pass2794","RUN1","2794","USOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"242","0242_RUN1_Pass2794_USOIL_OOS","RUN1_Pass2794","RUN1","2794","USOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\USOIL_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"243","0243_RUN1_Pass2794_UKOIL_IS","RUN1_Pass2794","RUN1","2794","UKOIL","Energy","IS","2005.04.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass2794_IS_20050401_20120101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass2794_IS_20050401_20120101.xml.htm","False"
"244","0244_RUN1_Pass2794_UKOIL_VAL","RUN1_Pass2794","RUN1","2794","UKOIL","Energy","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass2794_VAL_20120101_20180101.xml.htm","False"
"245","0245_RUN1_Pass2794_UKOIL_OOS","RUN1_Pass2794","RUN1","2794","UKOIL","Energy","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass2794.set","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml","reports\expanded_basket\UKOIL_D1StopLossSplit_RUN1_Pass2794_OOS_20180101_20260531.xml.htm","False"
"246","0246_RUN1_Pass3059_EURUSD_IS","RUN1_Pass3059","RUN1","3059","EURUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3059_IS_20000101_20120101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3059_IS_20000101_20120101.xml.htm","False"
"247","0247_RUN1_Pass3059_EURUSD_VAL","RUN1_Pass3059","RUN1","3059","EURUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3059_VAL_20120101_20180101.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3059_VAL_20120101_20180101.xml.htm","False"
"248","0248_RUN1_Pass3059_EURUSD_OOS","RUN1_Pass3059","RUN1","3059","EURUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3059_OOS_20180101_20260531.xml","reports\expanded_basket\EURUSD_D1StopLossSplit_RUN1_Pass3059_OOS_20180101_20260531.xml.htm","False"
"249","0249_RUN1_Pass3059_GBPUSD_IS","RUN1_Pass3059","RUN1","3059","GBPUSD","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3059_IS_20000101_20120101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3059_IS_20000101_20120101.xml.htm","False"
"250","0250_RUN1_Pass3059_GBPUSD_VAL","RUN1_Pass3059","RUN1","3059","GBPUSD","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3059_VAL_20120101_20180101.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3059_VAL_20120101_20180101.xml.htm","False"
"251","0251_RUN1_Pass3059_GBPUSD_OOS","RUN1_Pass3059","RUN1","3059","GBPUSD","FX","OOS","2018.01.01","2026.05.31","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3059_OOS_20180101_20260531.xml","reports\expanded_basket\GBPUSD_D1StopLossSplit_RUN1_Pass3059_OOS_20180101_20260531.xml.htm","False"
"252","0252_RUN1_Pass3059_USDJPY_IS","RUN1_Pass3059","RUN1","3059","USDJPY","FX","IS","2000.01.01","2012.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3059_IS_20000101_20120101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3059_IS_20000101_20120101.xml.htm","False"
"253","0253_RUN1_Pass3059_USDJPY_VAL","RUN1_Pass3059","RUN1","3059","USDJPY","FX","VAL","2012.01.01","2018.01.01","ImpulseContinuation_ExpandedBasket_RUN1_Pass3059.set","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3059_VAL_20120101_20180101.xml","reports\expanded_basket\USDJPY_D1StopLossSplit_RUN1_Pass3059_VAL_20120101_20180101.xml.htm","False"
